"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","10.0.0.1","10.0.0.28","ICMP","98","Echo (ping) request  id=0xb99c, seq=1/256, ttl=64 (reply in 2)"
"2","0.000016","10.0.0.28","10.0.0.1","ICMP","98","Echo (ping) reply    id=0xb99c, seq=1/256, ttl=64 (request in 1)"
"3","0.436088","10.0.0.2","10.0.0.28","ICMP","98","Echo (ping) request  id=0xb200, seq=1/256, ttl=64 (reply in 4)"
"4","0.436109","10.0.0.28","10.0.0.2","ICMP","98","Echo (ping) reply    id=0xb200, seq=1/256, ttl=64 (request in 3)"
"5","0.818642","10.0.0.3","10.0.0.28","ICMP","98","Echo (ping) request  id=0x6b6a, seq=1/256, ttl=64 (reply in 6)"
"6","0.818655","10.0.0.28","10.0.0.3","ICMP","98","Echo (ping) reply    id=0x6b6a, seq=1/256, ttl=64 (request in 5)"
"7","1.186187","10.0.0.4","10.0.0.28","ICMP","98","Echo (ping) request  id=0x288e, seq=1/256, ttl=64 (reply in 8)"
"8","1.186206","10.0.0.28","10.0.0.4","ICMP","98","Echo (ping) reply    id=0x288e, seq=1/256, ttl=64 (request in 7)"
"9","1.467096","10.0.0.5","10.0.0.28","ICMP","98","Echo (ping) request  id=0xb996, seq=1/256, ttl=64 (reply in 10)"
"10","1.467120","10.0.0.28","10.0.0.5","ICMP","98","Echo (ping) reply    id=0xb996, seq=1/256, ttl=64 (request in 9)"
