"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","10.0.0.1","10.0.0.16","ICMP","98","Echo (ping) request  id=0xcfec, seq=1/256, ttl=64 (reply in 2)"
"2","0.000021","10.0.0.16","10.0.0.1","ICMP","98","Echo (ping) reply    id=0xcfec, seq=1/256, ttl=64 (request in 1)"
"3","0.271725","10.0.0.2","10.0.0.16","ICMP","98","Echo (ping) request  id=0x73cd, seq=1/256, ttl=64 (reply in 4)"
"4","0.271796","10.0.0.16","10.0.0.2","ICMP","98","Echo (ping) reply    id=0x73cd, seq=1/256, ttl=64 (request in 3)"
"5","0.632132","10.0.0.3","10.0.0.16","ICMP","98","Echo (ping) request  id=0x208f, seq=1/256, ttl=64 (reply in 6)"
"6","0.632152","10.0.0.16","10.0.0.3","ICMP","98","Echo (ping) reply    id=0x208f, seq=1/256, ttl=64 (request in 5)"
"7","0.942676","10.0.0.4","10.0.0.16","ICMP","98","Echo (ping) request  id=0xddbc, seq=1/256, ttl=64 (reply in 8)"
"8","0.942695","10.0.0.16","10.0.0.4","ICMP","98","Echo (ping) reply    id=0xddbc, seq=1/256, ttl=64 (request in 7)"
"9","1.332744","10.0.0.5","10.0.0.16","ICMP","98","Echo (ping) request  id=0xb9e2, seq=1/256, ttl=64 (reply in 10)"
"10","1.332764","10.0.0.16","10.0.0.5","ICMP","98","Echo (ping) reply    id=0xb9e2, seq=1/256, ttl=64 (request in 9)"
"11","1.693784","10.0.0.6","10.0.0.16","ICMP","98","Echo (ping) request  id=0xe35e, seq=1/256, ttl=64 (reply in 12)"
"12","1.693804","10.0.0.16","10.0.0.6","ICMP","98","Echo (ping) reply    id=0xe35e, seq=1/256, ttl=64 (request in 11)"
