"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","10.0.0.1","10.0.0.44","ICMP","98","Echo (ping) request  id=0x6f80, seq=1/256, ttl=64 (reply in 2)"
"2","0.000018","10.0.0.44","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x6f80, seq=1/256, ttl=64 (request in 1)"
"3","0.379132","10.0.0.2","10.0.0.44","ICMP","98","Echo (ping) request  id=0x592f, seq=1/256, ttl=64 (reply in 4)"
"4","0.379152","10.0.0.44","10.0.0.2","ICMP","98","Echo (ping) reply    id=0x592f, seq=1/256, ttl=64 (request in 3)"
"5","0.680481","10.0.0.3","10.0.0.44","ICMP","98","Echo (ping) request  id=0x9ea7, seq=1/256, ttl=64 (reply in 6)"
"6","0.680500","10.0.0.44","10.0.0.3","ICMP","98","Echo (ping) reply    id=0x9ea7, seq=1/256, ttl=64 (request in 5)"
"7","0.935554","10.0.0.4","10.0.0.44","ICMP","98","Echo (ping) request  id=0x8e62, seq=1/256, ttl=64 (reply in 8)"
"8","0.935575","10.0.0.44","10.0.0.4","ICMP","98","Echo (ping) reply    id=0x8e62, seq=1/256, ttl=64 (request in 7)"
"9","1.175694","10.0.0.5","10.0.0.44","ICMP","98","Echo (ping) request  id=0x4b77, seq=1/256, ttl=64 (reply in 10)"
"10","1.175717","10.0.0.44","10.0.0.5","ICMP","98","Echo (ping) reply    id=0x4b77, seq=1/256, ttl=64 (request in 9)"
"11","1.435498","10.0.0.6","10.0.0.44","ICMP","98","Echo (ping) request  id=0x75b1, seq=1/256, ttl=64 (reply in 12)"
"12","1.435518","10.0.0.44","10.0.0.6","ICMP","98","Echo (ping) reply    id=0x75b1, seq=1/256, ttl=64 (request in 11)"
