"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","10.0.0.1","10.0.0.30","ICMP","98","Echo (ping) request  id=0x1613, seq=1/256, ttl=64 (reply in 2)"
"2","0.000021","10.0.0.30","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x1613, seq=1/256, ttl=64 (request in 1)"
"3","0.342371","10.0.0.2","10.0.0.30","ICMP","98","Echo (ping) request  id=0x77c3, seq=1/256, ttl=64 (reply in 4)"
"4","0.342393","10.0.0.30","10.0.0.2","ICMP","98","Echo (ping) reply    id=0x77c3, seq=1/256, ttl=64 (request in 3)"
"5","0.664456","10.0.0.3","10.0.0.30","ICMP","98","Echo (ping) request  id=0xc70d, seq=1/256, ttl=64 (reply in 6)"
"6","0.664477","10.0.0.30","10.0.0.3","ICMP","98","Echo (ping) reply    id=0xc70d, seq=1/256, ttl=64 (request in 5)"
"7","1.011157","10.0.0.4","10.0.0.30","ICMP","98","Echo (ping) request  id=0xbce1, seq=1/256, ttl=64 (reply in 8)"
"8","1.011181","10.0.0.30","10.0.0.4","ICMP","98","Echo (ping) reply    id=0xbce1, seq=1/256, ttl=64 (request in 7)"
"9","1.306918","10.0.0.5","10.0.0.30","ICMP","98","Echo (ping) request  id=0x7a98, seq=1/256, ttl=64 (reply in 10)"
"10","1.306936","10.0.0.30","10.0.0.5","ICMP","98","Echo (ping) reply    id=0x7a98, seq=1/256, ttl=64 (request in 9)"
