"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","10.0.0.1","10.0.0.10","ICMP","98","Echo (ping) request  id=0xaa2c, seq=1/256, ttl=64 (reply in 2)"
"2","0.000015","10.0.0.10","10.0.0.1","ICMP","98","Echo (ping) reply    id=0xaa2c, seq=1/256, ttl=64 (request in 1)"
"3","0.142493","10.0.0.2","10.0.0.10","ICMP","98","Echo (ping) request  id=0x0a2a, seq=1/256, ttl=64 (reply in 4)"
"4","0.142505","10.0.0.10","10.0.0.2","ICMP","98","Echo (ping) reply    id=0x0a2a, seq=1/256, ttl=64 (request in 3)"
"5","0.275603","10.0.0.3","10.0.0.10","ICMP","98","Echo (ping) request  id=0x865b, seq=1/256, ttl=64 (reply in 6)"
"6","0.275622","10.0.0.10","10.0.0.3","ICMP","98","Echo (ping) reply    id=0x865b, seq=1/256, ttl=64 (request in 5)"
"7","0.432378","10.0.0.4","10.0.0.10","ICMP","98","Echo (ping) request  id=0xe70c, seq=1/256, ttl=64 (reply in 8)"
"8","0.432397","10.0.0.10","10.0.0.4","ICMP","98","Echo (ping) reply    id=0xe70c, seq=1/256, ttl=64 (request in 7)"
"9","0.588890","10.0.0.5","10.0.0.10","ICMP","98","Echo (ping) request  id=0xb9e7, seq=1/256, ttl=64 (reply in 10)"
"10","0.588905","10.0.0.10","10.0.0.5","ICMP","98","Echo (ping) reply    id=0xb9e7, seq=1/256, ttl=64 (request in 9)"
"11","0.747843","10.0.0.6","10.0.0.10","ICMP","98","Echo (ping) request  id=0x8229, seq=1/256, ttl=64 (reply in 12)"
"12","0.747857","10.0.0.10","10.0.0.6","ICMP","98","Echo (ping) reply    id=0x8229, seq=1/256, ttl=64 (request in 11)"
"13","0.932918","10.0.0.7","10.0.0.10","ICMP","98","Echo (ping) request  id=0x49b2, seq=1/256, ttl=64 (reply in 14)"
"14","0.932931","10.0.0.10","10.0.0.7","ICMP","98","Echo (ping) reply    id=0x49b2, seq=1/256, ttl=64 (request in 13)"
"15","1.079530","10.0.0.8","10.0.0.10","ICMP","98","Echo (ping) request  id=0x8baf, seq=1/256, ttl=64 (reply in 16)"
"16","1.079544","10.0.0.10","10.0.0.8","ICMP","98","Echo (ping) reply    id=0x8baf, seq=1/256, ttl=64 (request in 15)"
"17","1.242060","10.0.0.9","10.0.0.10","ICMP","98","Echo (ping) request  id=0x43ac, seq=1/256, ttl=64 (reply in 18)"
"18","1.242082","10.0.0.10","10.0.0.9","ICMP","98","Echo (ping) reply    id=0x43ac, seq=1/256, ttl=64 (request in 17)"
"19","1.371311","10.0.0.10","10.0.0.1","ICMP","98","Echo (ping) request  id=0x2527, seq=1/256, ttl=64 (reply in 20)"
"20","1.371330","10.0.0.1","10.0.0.10","ICMP","98","Echo (ping) reply    id=0x2527, seq=1/256, ttl=64 (request in 19)"
"21","1.372947","10.0.0.10","10.0.0.2","ICMP","98","Echo (ping) request  id=0x2206, seq=1/256, ttl=64 (reply in 22)"
"22","1.372963","10.0.0.2","10.0.0.10","ICMP","98","Echo (ping) reply    id=0x2206, seq=1/256, ttl=64 (request in 21)"
"23","1.376283","10.0.0.10","10.0.0.3","ICMP","98","Echo (ping) request  id=0xac8a, seq=1/256, ttl=64 (reply in 24)"
"24","1.376301","10.0.0.3","10.0.0.10","ICMP","98","Echo (ping) reply    id=0xac8a, seq=1/256, ttl=64 (request in 23)"
"25","1.379948","10.0.0.10","10.0.0.4","ICMP","98","Echo (ping) request  id=0xb958, seq=1/256, ttl=64 (reply in 26)"
"26","1.379971","10.0.0.4","10.0.0.10","ICMP","98","Echo (ping) reply    id=0xb958, seq=1/256, ttl=64 (request in 25)"
"27","1.385010","10.0.0.10","10.0.0.5","ICMP","98","Echo (ping) request  id=0x3872, seq=1/256, ttl=64 (reply in 28)"
"28","1.385036","10.0.0.5","10.0.0.10","ICMP","98","Echo (ping) reply    id=0x3872, seq=1/256, ttl=64 (request in 27)"
