"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","10.0.0.1","10.0.0.45","ICMP","98","Echo (ping) request  id=0x4a0a, seq=1/256, ttl=64 (reply in 2)"
"2","0.000020","10.0.0.45","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x4a0a, seq=1/256, ttl=64 (request in 1)"
"3","0.220922","10.0.0.2","10.0.0.45","ICMP","98","Echo (ping) request  id=0xf195, seq=1/256, ttl=64 (reply in 4)"
"4","0.220941","10.0.0.45","10.0.0.2","ICMP","98","Echo (ping) reply    id=0xf195, seq=1/256, ttl=64 (request in 3)"
"5","0.454702","10.0.0.3","10.0.0.45","ICMP","98","Echo (ping) request  id=0x57a6, seq=1/256, ttl=64 (reply in 6)"
"6","0.454721","10.0.0.45","10.0.0.3","ICMP","98","Echo (ping) reply    id=0x57a6, seq=1/256, ttl=64 (request in 5)"
"7","0.688288","10.0.0.4","10.0.0.45","ICMP","98","Echo (ping) request  id=0x04be, seq=1/256, ttl=64 (reply in 8)"
"8","0.688313","10.0.0.45","10.0.0.4","ICMP","98","Echo (ping) reply    id=0x04be, seq=1/256, ttl=64 (request in 7)"
"9","0.958576","10.0.0.5","10.0.0.45","ICMP","98","Echo (ping) request  id=0xf568, seq=1/256, ttl=64 (reply in 10)"
"10","0.958598","10.0.0.45","10.0.0.5","ICMP","98","Echo (ping) reply    id=0xf568, seq=1/256, ttl=64 (request in 9)"
"11","1.217906","10.0.0.6","10.0.0.45","ICMP","98","Echo (ping) request  id=0x0077, seq=1/256, ttl=64 (reply in 12)"
"12","1.217930","10.0.0.45","10.0.0.6","ICMP","98","Echo (ping) reply    id=0x0077, seq=1/256, ttl=64 (request in 11)"
"13","1.474001","10.0.0.7","10.0.0.45","ICMP","98","Echo (ping) request  id=0x9479, seq=1/256, ttl=64 (reply in 14)"
"14","1.474019","10.0.0.45","10.0.0.7","ICMP","98","Echo (ping) reply    id=0x9479, seq=1/256, ttl=64 (request in 13)"
"15","1.827986","10.0.0.8","10.0.0.45","ICMP","98","Echo (ping) request  id=0x6103, seq=1/256, ttl=64 (reply in 16)"
"16","1.828012","10.0.0.45","10.0.0.8","ICMP","98","Echo (ping) reply    id=0x6103, seq=1/256, ttl=64 (request in 15)"
