"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","10.0.0.1","10.0.0.26","ICMP","98","Echo (ping) request  id=0xe410, seq=1/256, ttl=64 (reply in 2)"
"2","0.000021","10.0.0.26","10.0.0.1","ICMP","98","Echo (ping) reply    id=0xe410, seq=1/256, ttl=64 (request in 1)"
"3","0.210160","10.0.0.2","10.0.0.26","ICMP","98","Echo (ping) request  id=0x3d40, seq=1/256, ttl=64 (reply in 4)"
"4","0.210179","10.0.0.26","10.0.0.2","ICMP","98","Echo (ping) reply    id=0x3d40, seq=1/256, ttl=64 (request in 3)"
"5","0.467178","10.0.0.3","10.0.0.26","ICMP","98","Echo (ping) request  id=0xc9a8, seq=1/256, ttl=64 (reply in 6)"
"6","0.467202","10.0.0.26","10.0.0.3","ICMP","98","Echo (ping) reply    id=0xc9a8, seq=1/256, ttl=64 (request in 5)"
"7","0.723038","10.0.0.4","10.0.0.26","ICMP","98","Echo (ping) request  id=0x111e, seq=1/256, ttl=64 (reply in 8)"
"8","0.723059","10.0.0.26","10.0.0.4","ICMP","98","Echo (ping) reply    id=0x111e, seq=1/256, ttl=64 (request in 7)"
"9","1.049622","10.0.0.5","10.0.0.26","ICMP","98","Echo (ping) request  id=0x14c6, seq=1/256, ttl=64 (reply in 10)"
"10","1.049646","10.0.0.26","10.0.0.5","ICMP","98","Echo (ping) reply    id=0x14c6, seq=1/256, ttl=64 (request in 9)"
"11","1.389234","10.0.0.6","10.0.0.26","ICMP","98","Echo (ping) request  id=0x839d, seq=1/256, ttl=64 (reply in 12)"
"12","1.389256","10.0.0.26","10.0.0.6","ICMP","98","Echo (ping) reply    id=0x839d, seq=1/256, ttl=64 (request in 11)"
