"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","10.0.0.1","10.0.0.27","ICMP","98","Echo (ping) request  id=0x300d, seq=1/256, ttl=64 (reply in 2)"
"2","0.000020","10.0.0.27","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x300d, seq=1/256, ttl=64 (request in 1)"
"3","0.423446","10.0.0.2","10.0.0.27","ICMP","98","Echo (ping) request  id=0x2007, seq=1/256, ttl=64 (reply in 4)"
"4","0.423466","10.0.0.27","10.0.0.2","ICMP","98","Echo (ping) reply    id=0x2007, seq=1/256, ttl=64 (request in 3)"
"5","0.882156","10.0.0.3","10.0.0.27","ICMP","98","Echo (ping) request  id=0x443c, seq=1/256, ttl=64 (reply in 6)"
"6","0.882175","10.0.0.27","10.0.0.3","ICMP","98","Echo (ping) reply    id=0x443c, seq=1/256, ttl=64 (request in 5)"
