"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","10.0.0.1","10.0.0.21","ICMP","98","Echo (ping) request  id=0x20be, seq=1/256, ttl=64 (reply in 2)"
"2","0.000019","10.0.0.21","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x20be, seq=1/256, ttl=64 (request in 1)"
"3","0.306331","10.0.0.2","10.0.0.21","ICMP","98","Echo (ping) request  id=0x5ca9, seq=1/256, ttl=64 (reply in 4)"
"4","0.306352","10.0.0.21","10.0.0.2","ICMP","98","Echo (ping) reply    id=0x5ca9, seq=1/256, ttl=64 (request in 3)"
"5","0.586368","10.0.0.3","10.0.0.21","ICMP","98","Echo (ping) request  id=0x83fc, seq=1/256, ttl=64 (reply in 6)"
"6","0.586388","10.0.0.21","10.0.0.3","ICMP","98","Echo (ping) reply    id=0x83fc, seq=1/256, ttl=64 (request in 5)"
"7","0.969387","10.0.0.4","10.0.0.21","ICMP","98","Echo (ping) request  id=0x91cc, seq=1/256, ttl=64 (reply in 8)"
"8","0.969406","10.0.0.21","10.0.0.4","ICMP","98","Echo (ping) reply    id=0x91cc, seq=1/256, ttl=64 (request in 7)"
"9","1.337203","10.0.0.5","10.0.0.21","ICMP","98","Echo (ping) request  id=0x2a78, seq=1/256, ttl=64 (reply in 10)"
"10","1.337228","10.0.0.21","10.0.0.5","ICMP","98","Echo (ping) reply    id=0x2a78, seq=1/256, ttl=64 (request in 9)"
"11","1.658584","10.0.0.6","10.0.0.21","ICMP","98","Echo (ping) request  id=0x427f, seq=1/256, ttl=64 (reply in 12)"
"12","1.658600","10.0.0.21","10.0.0.6","ICMP","98","Echo (ping) reply    id=0x427f, seq=1/256, ttl=64 (request in 11)"
