"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","10.0.0.1","10.0.0.25","ICMP","98","Echo (ping) request  id=0x863c, seq=1/256, ttl=64 (reply in 2)"
"2","0.000021","10.0.0.25","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x863c, seq=1/256, ttl=64 (request in 1)"
"3","0.320490","10.0.0.2","10.0.0.25","ICMP","98","Echo (ping) request  id=0x74f5, seq=1/256, ttl=64 (reply in 4)"
"4","0.320509","10.0.0.25","10.0.0.2","ICMP","98","Echo (ping) reply    id=0x74f5, seq=1/256, ttl=64 (request in 3)"
"5","0.664410","10.0.0.3","10.0.0.25","ICMP","98","Echo (ping) request  id=0xfca1, seq=1/256, ttl=64 (reply in 6)"
"6","0.664435","10.0.0.25","10.0.0.3","ICMP","98","Echo (ping) reply    id=0xfca1, seq=1/256, ttl=64 (request in 5)"
"7","1.067684","10.0.0.4","10.0.0.25","ICMP","98","Echo (ping) request  id=0x4b5b, seq=1/256, ttl=64 (reply in 8)"
"8","1.067703","10.0.0.25","10.0.0.4","ICMP","98","Echo (ping) reply    id=0x4b5b, seq=1/256, ttl=64 (request in 7)"
"9","1.572351","10.0.0.5","10.0.0.25","ICMP","98","Echo (ping) request  id=0x9b1b, seq=1/256, ttl=64 (reply in 10)"
"10","1.572372","10.0.0.25","10.0.0.5","ICMP","98","Echo (ping) reply    id=0x9b1b, seq=1/256, ttl=64 (request in 9)"
