"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","10.0.0.1","10.0.0.37","ICMP","98","Echo (ping) request  id=0x8a13, seq=1/256, ttl=64 (reply in 2)"
"2","0.000019","10.0.0.37","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x8a13, seq=1/256, ttl=64 (request in 1)"
"3","0.312232","10.0.0.2","10.0.0.37","ICMP","98","Echo (ping) request  id=0x2414, seq=1/256, ttl=64 (reply in 4)"
"4","0.312252","10.0.0.37","10.0.0.2","ICMP","98","Echo (ping) reply    id=0x2414, seq=1/256, ttl=64 (request in 3)"
"5","0.638767","10.0.0.3","10.0.0.37","ICMP","98","Echo (ping) request  id=0xc4ee, seq=1/256, ttl=64 (reply in 6)"
"6","0.638785","10.0.0.37","10.0.0.3","ICMP","98","Echo (ping) reply    id=0xc4ee, seq=1/256, ttl=64 (request in 5)"
"7","0.958951","10.0.0.4","10.0.0.37","ICMP","98","Echo (ping) request  id=0x8d03, seq=1/256, ttl=64 (reply in 8)"
"8","0.958974","10.0.0.37","10.0.0.4","ICMP","98","Echo (ping) reply    id=0x8d03, seq=1/256, ttl=64 (request in 7)"
"9","1.333750","10.0.0.5","10.0.0.37","ICMP","98","Echo (ping) request  id=0x22e7, seq=1/256, ttl=64 (reply in 10)"
"10","1.333778","10.0.0.37","10.0.0.5","ICMP","98","Echo (ping) reply    id=0x22e7, seq=1/256, ttl=64 (request in 9)"
