"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","10.0.0.1","10.0.0.15","ICMP","98","Echo (ping) request  id=0x6943, seq=1/256, ttl=64 (reply in 2)"
"2","0.000020","10.0.0.15","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x6943, seq=1/256, ttl=64 (request in 1)"
"3","0.353168","10.0.0.2","10.0.0.15","ICMP","98","Echo (ping) request  id=0xf460, seq=1/256, ttl=64 (reply in 4)"
"4","0.353190","10.0.0.15","10.0.0.2","ICMP","98","Echo (ping) reply    id=0xf460, seq=1/256, ttl=64 (request in 3)"
"5","0.727545","10.0.0.3","10.0.0.15","ICMP","98","Echo (ping) request  id=0x54ae, seq=1/256, ttl=64 (reply in 6)"
"6","0.727565","10.0.0.15","10.0.0.3","ICMP","98","Echo (ping) reply    id=0x54ae, seq=1/256, ttl=64 (request in 5)"
"7","1.107259","10.0.0.4","10.0.0.15","ICMP","98","Echo (ping) request  id=0x2350, seq=1/256, ttl=64 (reply in 8)"
"8","1.107276","10.0.0.15","10.0.0.4","ICMP","98","Echo (ping) reply    id=0x2350, seq=1/256, ttl=64 (request in 7)"
"9","1.469753","10.0.0.5","10.0.0.15","ICMP","98","Echo (ping) request  id=0x52ec, seq=1/256, ttl=64 (reply in 10)"
"10","1.469771","10.0.0.15","10.0.0.5","ICMP","98","Echo (ping) reply    id=0x52ec, seq=1/256, ttl=64 (request in 9)"
"11","1.816955","10.0.0.6","10.0.0.15","ICMP","98","Echo (ping) request  id=0xebac, seq=1/256, ttl=64 (reply in 12)"
"12","1.816971","10.0.0.15","10.0.0.6","ICMP","98","Echo (ping) reply    id=0xebac, seq=1/256, ttl=64 (request in 11)"
"13","2.184673","10.0.0.7","10.0.0.15","ICMP","98","Echo (ping) request  id=0xbe1e, seq=1/256, ttl=64 (reply in 14)"
"14","2.184692","10.0.0.15","10.0.0.7","ICMP","98","Echo (ping) reply    id=0xbe1e, seq=1/256, ttl=64 (request in 13)"
"15","5.221293","46:7b:6f:49:bc:c5","e2:b4:fb:24:29:c1","ARP","42","Who has 10.0.0.1? Tell 10.0.0.15"
"16","5.222586","e2:b4:fb:24:29:c1","46:7b:6f:49:bc:c5","ARP","42","Who has 10.0.0.15? Tell 10.0.0.1"
"17","5.222589","46:7b:6f:49:bc:c5","e2:b4:fb:24:29:c1","ARP","42","10.0.0.15 is at 46:7b:6f:49:bc:c5"
"18","5.222982","e2:b4:fb:24:29:c1","46:7b:6f:49:bc:c5","ARP","42","10.0.0.1 is at e2:b4:fb:24:29:c1"
"19","5.477341","46:7b:6f:49:bc:c5","66:88:64:ea:ef:90","ARP","42","Who has 10.0.0.2? Tell 10.0.0.15"
"20","5.478033","66:88:64:ea:ef:90","46:7b:6f:49:bc:c5","ARP","42","Who has 10.0.0.15? Tell 10.0.0.2"
"21","5.478037","46:7b:6f:49:bc:c5","66:88:64:ea:ef:90","ARP","42","10.0.0.15 is at 46:7b:6f:49:bc:c5"
"22","5.478568","66:88:64:ea:ef:90","46:7b:6f:49:bc:c5","ARP","42","10.0.0.2 is at 66:88:64:ea:ef:90"
"23","5.733246","46:7b:6f:49:bc:c5","16:0c:0f:a7:ef:8b","ARP","42","Who has 10.0.0.3? Tell 10.0.0.15"
"24","5.733810","16:0c:0f:a7:ef:8b","46:7b:6f:49:bc:c5","ARP","42","Who has 10.0.0.15? Tell 10.0.0.3"
"25","5.733814","46:7b:6f:49:bc:c5","16:0c:0f:a7:ef:8b","ARP","42","10.0.0.15 is at 46:7b:6f:49:bc:c5"
"26","5.734803","16:0c:0f:a7:ef:8b","46:7b:6f:49:bc:c5","ARP","42","10.0.0.3 is at 16:0c:0f:a7:ef:8b"
"27","6.246198","46:7b:6f:49:bc:c5","92:e9:98:de:90:3d","ARP","42","Who has 10.0.0.4? Tell 10.0.0.15"
"28","6.248197","92:e9:98:de:90:3d","46:7b:6f:49:bc:c5","ARP","42","Who has 10.0.0.15? Tell 10.0.0.4"
"29","6.248201","46:7b:6f:49:bc:c5","92:e9:98:de:90:3d","ARP","42","10.0.0.15 is at 46:7b:6f:49:bc:c5"
"30","6.248728","92:e9:98:de:90:3d","46:7b:6f:49:bc:c5","ARP","42","10.0.0.4 is at 92:e9:98:de:90:3d"
