"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","10.0.0.1","10.0.0.43","ICMP","98","Echo (ping) request  id=0xc623, seq=1/256, ttl=64 (reply in 2)"
"2","0.000019","10.0.0.43","10.0.0.1","ICMP","98","Echo (ping) reply    id=0xc623, seq=1/256, ttl=64 (request in 1)"
"3","0.345242","10.0.0.2","10.0.0.43","ICMP","98","Echo (ping) request  id=0x64cf, seq=1/256, ttl=64 (reply in 4)"
"4","0.345262","10.0.0.43","10.0.0.2","ICMP","98","Echo (ping) reply    id=0x64cf, seq=1/256, ttl=64 (request in 3)"
"5","0.689962","10.0.0.3","10.0.0.43","ICMP","98","Echo (ping) request  id=0x5e19, seq=1/256, ttl=64 (reply in 6)"
"6","0.689985","10.0.0.43","10.0.0.3","ICMP","98","Echo (ping) reply    id=0x5e19, seq=1/256, ttl=64 (request in 5)"
"7","1.092852","10.0.0.4","10.0.0.43","ICMP","98","Echo (ping) request  id=0x25df, seq=1/256, ttl=64 (reply in 8)"
"8","1.092867","10.0.0.43","10.0.0.4","ICMP","98","Echo (ping) reply    id=0x25df, seq=1/256, ttl=64 (request in 7)"
"9","1.506605","10.0.0.5","10.0.0.43","ICMP","98","Echo (ping) request  id=0xe9ad, seq=1/256, ttl=64 (reply in 10)"
"10","1.506626","10.0.0.43","10.0.0.5","ICMP","98","Echo (ping) reply    id=0xe9ad, seq=1/256, ttl=64 (request in 9)"
