"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","10.0.0.1","10.0.0.13","ICMP","98","Echo (ping) request  id=0x656f, seq=1/256, ttl=64 (reply in 2)"
"2","0.000016","10.0.0.13","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x656f, seq=1/256, ttl=64 (request in 1)"
"3","0.139978","10.0.0.2","10.0.0.13","ICMP","98","Echo (ping) request  id=0x0240, seq=1/256, ttl=64 (reply in 4)"
"4","0.139992","10.0.0.13","10.0.0.2","ICMP","98","Echo (ping) reply    id=0x0240, seq=1/256, ttl=64 (request in 3)"
"5","0.293590","10.0.0.3","10.0.0.13","ICMP","98","Echo (ping) request  id=0x6071, seq=1/256, ttl=64 (reply in 6)"
"6","0.293605","10.0.0.13","10.0.0.3","ICMP","98","Echo (ping) reply    id=0x6071, seq=1/256, ttl=64 (request in 5)"
"7","0.428631","10.0.0.4","10.0.0.13","ICMP","98","Echo (ping) request  id=0x7999, seq=1/256, ttl=64 (reply in 8)"
"8","0.428649","10.0.0.13","10.0.0.4","ICMP","98","Echo (ping) reply    id=0x7999, seq=1/256, ttl=64 (request in 7)"
"9","0.542412","10.0.0.5","10.0.0.13","ICMP","98","Echo (ping) request  id=0x4057, seq=1/256, ttl=64 (reply in 10)"
"10","0.542426","10.0.0.13","10.0.0.5","ICMP","98","Echo (ping) reply    id=0x4057, seq=1/256, ttl=64 (request in 9)"
"11","0.660634","10.0.0.6","10.0.0.13","ICMP","98","Echo (ping) request  id=0x5694, seq=1/256, ttl=64 (reply in 12)"
"12","0.660649","10.0.0.13","10.0.0.6","ICMP","98","Echo (ping) reply    id=0x5694, seq=1/256, ttl=64 (request in 11)"
"13","0.821326","10.0.0.7","10.0.0.13","ICMP","98","Echo (ping) request  id=0x5704, seq=1/256, ttl=64 (reply in 14)"
"14","0.821342","10.0.0.13","10.0.0.7","ICMP","98","Echo (ping) reply    id=0x5704, seq=1/256, ttl=64 (request in 13)"
"15","0.973645","10.0.0.8","10.0.0.13","ICMP","98","Echo (ping) request  id=0x464c, seq=1/256, ttl=64 (reply in 16)"
"16","0.973659","10.0.0.13","10.0.0.8","ICMP","98","Echo (ping) reply    id=0x464c, seq=1/256, ttl=64 (request in 15)"
"17","1.119086","10.0.0.9","10.0.0.13","ICMP","98","Echo (ping) request  id=0x0685, seq=1/256, ttl=64 (reply in 18)"
"18","1.119103","10.0.0.13","10.0.0.9","ICMP","98","Echo (ping) reply    id=0x0685, seq=1/256, ttl=64 (request in 17)"
"19","1.297805","10.0.0.10","10.0.0.13","ICMP","98","Echo (ping) request  id=0x89bf, seq=1/256, ttl=64 (reply in 20)"
"20","1.297819","10.0.0.13","10.0.0.10","ICMP","98","Echo (ping) reply    id=0x89bf, seq=1/256, ttl=64 (request in 19)"
"21","1.475219","10.0.0.11","10.0.0.13","ICMP","98","Echo (ping) request  id=0xaaad, seq=1/256, ttl=64 (reply in 22)"
"22","1.475236","10.0.0.13","10.0.0.11","ICMP","98","Echo (ping) reply    id=0xaaad, seq=1/256, ttl=64 (request in 21)"
"23","1.621516","10.0.0.12","10.0.0.13","ICMP","98","Echo (ping) request  id=0xc6fd, seq=1/256, ttl=64 (reply in 24)"
"24","1.621535","10.0.0.13","10.0.0.12","ICMP","98","Echo (ping) reply    id=0xc6fd, seq=1/256, ttl=64 (request in 23)"
"25","1.732750","10.0.0.13","10.0.0.1","ICMP","98","Echo (ping) request  id=0x0535, seq=1/256, ttl=64 (reply in 26)"
"26","1.732774","10.0.0.1","10.0.0.13","ICMP","98","Echo (ping) reply    id=0x0535, seq=1/256, ttl=64 (request in 25)"
"27","1.737931","10.0.0.13","10.0.0.2","ICMP","98","Echo (ping) request  id=0xb693, seq=1/256, ttl=64 (reply in 28)"
"28","1.737952","10.0.0.2","10.0.0.13","ICMP","98","Echo (ping) reply    id=0xb693, seq=1/256, ttl=64 (request in 27)"
"29","1.747424","10.0.0.13","10.0.0.3","ICMP","98","Echo (ping) request  id=0xa3d6, seq=1/256, ttl=64 (reply in 30)"
"30","1.747447","10.0.0.3","10.0.0.13","ICMP","98","Echo (ping) reply    id=0xa3d6, seq=1/256, ttl=64 (request in 29)"
"31","1.755269","10.0.0.13","10.0.0.4","ICMP","98","Echo (ping) request  id=0x40a5, seq=1/256, ttl=64 (reply in 32)"
"32","1.755294","10.0.0.4","10.0.0.13","ICMP","98","Echo (ping) reply    id=0x40a5, seq=1/256, ttl=64 (request in 31)"
"33","1.757401","10.0.0.13","10.0.0.5","ICMP","98","Echo (ping) request  id=0x6342, seq=1/256, ttl=64 (reply in 34)"
"34","1.757419","10.0.0.5","10.0.0.13","ICMP","98","Echo (ping) reply    id=0x6342, seq=1/256, ttl=64 (request in 33)"
"35","1.762267","10.0.0.13","10.0.0.6","ICMP","98","Echo (ping) request  id=0x4190, seq=1/256, ttl=64 (reply in 36)"
"36","1.762284","10.0.0.6","10.0.0.13","ICMP","98","Echo (ping) reply    id=0x4190, seq=1/256, ttl=64 (request in 35)"
"37","1.764004","10.0.0.13","10.0.0.7","ICMP","98","Echo (ping) request  id=0x2b56, seq=1/256, ttl=64 (reply in 38)"
"38","1.764024","10.0.0.7","10.0.0.13","ICMP","98","Echo (ping) reply    id=0x2b56, seq=1/256, ttl=64 (request in 37)"
"39","1.766374","10.0.0.13","10.0.0.8","ICMP","98","Echo (ping) request  id=0x31a0, seq=1/256, ttl=64 (reply in 40)"
"40","1.766394","10.0.0.8","10.0.0.13","ICMP","98","Echo (ping) reply    id=0x31a0, seq=1/256, ttl=64 (request in 39)"
"41","1.768407","10.0.0.13","10.0.0.9","ICMP","98","Echo (ping) request  id=0xa97b, seq=1/256, ttl=64 (reply in 42)"
"42","1.768424","10.0.0.9","10.0.0.13","ICMP","98","Echo (ping) reply    id=0xa97b, seq=1/256, ttl=64 (request in 41)"
"43","1.770198","10.0.0.13","10.0.0.10","ICMP","98","Echo (ping) request  id=0x4b41, seq=1/256, ttl=64 (reply in 44)"
"44","1.770214","10.0.0.10","10.0.0.13","ICMP","98","Echo (ping) reply    id=0x4b41, seq=1/256, ttl=64 (request in 43)"
"45","1.784721","10.0.0.13","10.0.0.11","ICMP","98","Echo (ping) request  id=0x1104, seq=1/256, ttl=64 (reply in 46)"
"46","1.784746","10.0.0.11","10.0.0.13","ICMP","98","Echo (ping) reply    id=0x1104, seq=1/256, ttl=64 (request in 45)"
"47","1.786396","10.0.0.13","10.0.0.12","ICMP","98","Echo (ping) request  id=0xd3f2, seq=1/256, ttl=64 (reply in 48)"
"48","1.786412","10.0.0.12","10.0.0.13","ICMP","98","Echo (ping) reply    id=0xd3f2, seq=1/256, ttl=64 (request in 47)"
"49","1.792214","10.0.0.13","10.0.0.14","ICMP","98","Echo (ping) request  id=0xf4cb, seq=1/256, ttl=64 (reply in 50)"
"50","1.792374","10.0.0.14","10.0.0.13","ICMP","98","Echo (ping) reply    id=0xf4cb, seq=1/256, ttl=64 (request in 49)"
"51","1.794234","10.0.0.13","10.0.0.15","ICMP","98","Echo (ping) request  id=0x35a9, seq=1/256, ttl=64 (reply in 52)"
"52","1.794343","10.0.0.15","10.0.0.13","ICMP","98","Echo (ping) reply    id=0x35a9, seq=1/256, ttl=64 (request in 51)"
"53","1.796054","10.0.0.13","10.0.0.16","ICMP","98","Echo (ping) request  id=0xf5ab, seq=1/256, ttl=64 (reply in 54)"
"54","1.796170","10.0.0.16","10.0.0.13","ICMP","98","Echo (ping) reply    id=0xf5ab, seq=1/256, ttl=64 (request in 53)"
"55","1.800685","10.0.0.13","10.0.0.17","ICMP","98","Echo (ping) request  id=0xd5ff, seq=1/256, ttl=64 (reply in 56)"
"56","1.800832","10.0.0.17","10.0.0.13","ICMP","98","Echo (ping) reply    id=0xd5ff, seq=1/256, ttl=64 (request in 55)"
"57","1.803852","10.0.0.13","10.0.0.18","ICMP","98","Echo (ping) request  id=0x76d2, seq=1/256, ttl=64 (reply in 58)"
"58","1.803952","10.0.0.18","10.0.0.13","ICMP","98","Echo (ping) reply    id=0x76d2, seq=1/256, ttl=64 (request in 57)"
"59","1.808922","10.0.0.13","10.0.0.19","ICMP","98","Echo (ping) request  id=0x6a0b, seq=1/256, ttl=64 (reply in 60)"
"60","1.809026","10.0.0.19","10.0.0.13","ICMP","98","Echo (ping) reply    id=0x6a0b, seq=1/256, ttl=64 (request in 59)"
"61","1.812538","10.0.0.13","10.0.0.20","ICMP","98","Echo (ping) request  id=0x7e75, seq=1/256, ttl=64 (reply in 62)"
"62","1.812645","10.0.0.20","10.0.0.13","ICMP","98","Echo (ping) reply    id=0x7e75, seq=1/256, ttl=64 (request in 61)"
"63","1.814265","10.0.0.13","10.0.0.21","ICMP","98","Echo (ping) request  id=0x9184, seq=1/256, ttl=64 (reply in 64)"
"64","1.814366","10.0.0.21","10.0.0.13","ICMP","98","Echo (ping) reply    id=0x9184, seq=1/256, ttl=64 (request in 63)"
"65","1.817533","10.0.0.13","10.0.0.22","ICMP","98","Echo (ping) request  id=0xd535, seq=1/256, ttl=64 (reply in 66)"
"66","1.817632","10.0.0.22","10.0.0.13","ICMP","98","Echo (ping) reply    id=0xd535, seq=1/256, ttl=64 (request in 65)"
"67","1.820739","10.0.0.13","10.0.0.23","ICMP","98","Echo (ping) request  id=0x3e41, seq=1/256, ttl=64 (reply in 68)"
"68","1.820836","10.0.0.23","10.0.0.13","ICMP","98","Echo (ping) reply    id=0x3e41, seq=1/256, ttl=64 (request in 67)"
"69","1.822440","10.0.0.13","10.0.0.24","ICMP","98","Echo (ping) request  id=0x5d12, seq=1/256, ttl=64 (reply in 70)"
"70","1.822531","10.0.0.24","10.0.0.13","ICMP","98","Echo (ping) reply    id=0x5d12, seq=1/256, ttl=64 (request in 69)"
"71","1.826124","10.0.0.13","10.0.0.25","ICMP","98","Echo (ping) request  id=0x1fa7, seq=1/256, ttl=64 (reply in 72)"
"72","1.826229","10.0.0.25","10.0.0.13","ICMP","98","Echo (ping) reply    id=0x1fa7, seq=1/256, ttl=64 (request in 71)"
"73","1.830383","10.0.0.13","10.0.0.26","ICMP","98","Echo (ping) request  id=0x025c, seq=1/256, ttl=64 (reply in 74)"
"74","1.830543","10.0.0.26","10.0.0.13","ICMP","98","Echo (ping) reply    id=0x025c, seq=1/256, ttl=64 (request in 73)"
"75","1.838986","10.0.0.13","10.0.0.27","ICMP","98","Echo (ping) request  id=0x362f, seq=1/256, ttl=64 (reply in 76)"
"76","1.839157","10.0.0.27","10.0.0.13","ICMP","98","Echo (ping) reply    id=0x362f, seq=1/256, ttl=64 (request in 75)"
"77","1.840759","10.0.0.13","10.0.0.28","ICMP","98","Echo (ping) request  id=0x43cf, seq=1/256, ttl=64 (reply in 78)"
"78","1.840889","10.0.0.28","10.0.0.13","ICMP","98","Echo (ping) reply    id=0x43cf, seq=1/256, ttl=64 (request in 77)"
"79","1.842451","10.0.0.13","10.0.0.29","ICMP","98","Echo (ping) request  id=0x44be, seq=1/256, ttl=64 (reply in 80)"
"80","1.842543","10.0.0.29","10.0.0.13","ICMP","98","Echo (ping) reply    id=0x44be, seq=1/256, ttl=64 (request in 79)"
"81","1.845204","10.0.0.13","10.0.0.30","ICMP","98","Echo (ping) request  id=0x5d2b, seq=1/256, ttl=64 (reply in 82)"
"82","1.845297","10.0.0.30","10.0.0.13","ICMP","98","Echo (ping) reply    id=0x5d2b, seq=1/256, ttl=64 (request in 81)"
"83","1.848950","10.0.0.13","10.0.0.31","ICMP","98","Echo (ping) request  id=0xdd77, seq=1/256, ttl=64 (reply in 84)"
"84","1.849080","10.0.0.31","10.0.0.13","ICMP","98","Echo (ping) reply    id=0xdd77, seq=1/256, ttl=64 (request in 83)"
