"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","10.0.0.1","10.0.0.11","ICMP","98","Echo (ping) request  id=0x4fcc, seq=1/256, ttl=64 (reply in 2)"
"2","0.000020","10.0.0.11","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x4fcc, seq=1/256, ttl=64 (request in 1)"
"3","0.134584","10.0.0.2","10.0.0.11","ICMP","98","Echo (ping) request  id=0x8875, seq=1/256, ttl=64 (reply in 4)"
"4","0.134603","10.0.0.11","10.0.0.2","ICMP","98","Echo (ping) reply    id=0x8875, seq=1/256, ttl=64 (request in 3)"
"5","0.237091","10.0.0.3","10.0.0.11","ICMP","98","Echo (ping) request  id=0xa57e, seq=1/256, ttl=64 (reply in 6)"
"6","0.237105","10.0.0.11","10.0.0.3","ICMP","98","Echo (ping) reply    id=0xa57e, seq=1/256, ttl=64 (request in 5)"
"7","0.360717","10.0.0.4","10.0.0.11","ICMP","98","Echo (ping) request  id=0xcbfe, seq=1/256, ttl=64 (reply in 8)"
"8","0.360733","10.0.0.11","10.0.0.4","ICMP","98","Echo (ping) reply    id=0xcbfe, seq=1/256, ttl=64 (request in 7)"
"9","0.526952","10.0.0.5","10.0.0.11","ICMP","98","Echo (ping) request  id=0x9c4c, seq=1/256, ttl=64 (reply in 10)"
"10","0.526969","10.0.0.11","10.0.0.5","ICMP","98","Echo (ping) reply    id=0x9c4c, seq=1/256, ttl=64 (request in 9)"
"11","0.679134","10.0.0.6","10.0.0.11","ICMP","98","Echo (ping) request  id=0x296d, seq=1/256, ttl=64 (reply in 12)"
"12","0.679150","10.0.0.11","10.0.0.6","ICMP","98","Echo (ping) reply    id=0x296d, seq=1/256, ttl=64 (request in 11)"
"13","0.832852","10.0.0.7","10.0.0.11","ICMP","98","Echo (ping) request  id=0xba45, seq=1/256, ttl=64 (reply in 14)"
"14","0.832868","10.0.0.11","10.0.0.7","ICMP","98","Echo (ping) reply    id=0xba45, seq=1/256, ttl=64 (request in 13)"
"15","1.019511","10.0.0.8","10.0.0.11","ICMP","98","Echo (ping) request  id=0xb12e, seq=1/256, ttl=64 (reply in 16)"
"16","1.019527","10.0.0.11","10.0.0.8","ICMP","98","Echo (ping) reply    id=0xb12e, seq=1/256, ttl=64 (request in 15)"
"17","1.180194","10.0.0.9","10.0.0.11","ICMP","98","Echo (ping) request  id=0xfc15, seq=1/256, ttl=64 (reply in 18)"
"18","1.180205","10.0.0.11","10.0.0.9","ICMP","98","Echo (ping) reply    id=0xfc15, seq=1/256, ttl=64 (request in 17)"
"19","1.328657","10.0.0.10","10.0.0.11","ICMP","98","Echo (ping) request  id=0x37ae, seq=1/256, ttl=64 (reply in 20)"
"20","1.328673","10.0.0.11","10.0.0.10","ICMP","98","Echo (ping) reply    id=0x37ae, seq=1/256, ttl=64 (request in 19)"
"21","1.453407","10.0.0.11","10.0.0.1","ICMP","98","Echo (ping) request  id=0x6e72, seq=1/256, ttl=64 (reply in 22)"
"22","1.453425","10.0.0.1","10.0.0.11","ICMP","98","Echo (ping) reply    id=0x6e72, seq=1/256, ttl=64 (request in 21)"
"23","1.454948","10.0.0.11","10.0.0.2","ICMP","98","Echo (ping) request  id=0xd8cc, seq=1/256, ttl=64 (reply in 24)"
