"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","10.0.0.1","10.0.0.34","ICMP","98","Echo (ping) request  id=0xb5ee, seq=1/256, ttl=64 (reply in 2)"
"2","0.000019","10.0.0.34","10.0.0.1","ICMP","98","Echo (ping) reply    id=0xb5ee, seq=1/256, ttl=64 (request in 1)"
"3","0.292568","10.0.0.2","10.0.0.34","ICMP","98","Echo (ping) request  id=0x7554, seq=1/256, ttl=64 (reply in 4)"
"4","0.292934","10.0.0.34","10.0.0.2","ICMP","98","Echo (ping) reply    id=0x7554, seq=1/256, ttl=64 (request in 3)"
"5","0.615173","10.0.0.3","10.0.0.34","ICMP","98","Echo (ping) request  id=0x6b15, seq=1/256, ttl=64 (reply in 6)"
"6","0.615227","10.0.0.34","10.0.0.3","ICMP","98","Echo (ping) reply    id=0x6b15, seq=1/256, ttl=64 (request in 5)"
"7","1.031965","10.0.0.4","10.0.0.34","ICMP","98","Echo (ping) request  id=0x82ee, seq=1/256, ttl=64 (reply in 8)"
"8","1.031993","10.0.0.34","10.0.0.4","ICMP","98","Echo (ping) reply    id=0x82ee, seq=1/256, ttl=64 (request in 7)"
"9","1.446157","10.0.0.5","10.0.0.34","ICMP","98","Echo (ping) request  id=0x3a0b, seq=1/256, ttl=64 (reply in 10)"
"10","1.446177","10.0.0.34","10.0.0.5","ICMP","98","Echo (ping) reply    id=0x3a0b, seq=1/256, ttl=64 (request in 9)"
