"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","10.0.0.1","10.0.0.20","ICMP","98","Echo (ping) request  id=0x4897, seq=1/256, ttl=64 (reply in 2)"
"2","0.000016","10.0.0.20","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x4897, seq=1/256, ttl=64 (request in 1)"
"3","0.310460","10.0.0.2","10.0.0.20","ICMP","98","Echo (ping) request  id=0x758d, seq=1/256, ttl=64 (reply in 4)"
"4","0.310480","10.0.0.20","10.0.0.2","ICMP","98","Echo (ping) reply    id=0x758d, seq=1/256, ttl=64 (request in 3)"
"5","0.588095","10.0.0.3","10.0.0.20","ICMP","98","Echo (ping) request  id=0xe637, seq=1/256, ttl=64 (reply in 6)"
"6","0.588115","10.0.0.20","10.0.0.3","ICMP","98","Echo (ping) reply    id=0xe637, seq=1/256, ttl=64 (request in 5)"
"7","0.923512","10.0.0.4","10.0.0.20","ICMP","98","Echo (ping) request  id=0x3d04, seq=1/256, ttl=64 (reply in 8)"
"8","0.923532","10.0.0.20","10.0.0.4","ICMP","98","Echo (ping) reply    id=0x3d04, seq=1/256, ttl=64 (request in 7)"
"9","1.239727","10.0.0.5","10.0.0.20","ICMP","98","Echo (ping) request  id=0x5644, seq=1/256, ttl=64 (reply in 10)"
"10","1.239749","10.0.0.20","10.0.0.5","ICMP","98","Echo (ping) reply    id=0x5644, seq=1/256, ttl=64 (request in 9)"
"11","1.576313","10.0.0.6","10.0.0.20","ICMP","98","Echo (ping) request  id=0xab22, seq=1/256, ttl=64 (reply in 12)"
"12","1.576334","10.0.0.20","10.0.0.6","ICMP","98","Echo (ping) reply    id=0xab22, seq=1/256, ttl=64 (request in 11)"
"13","1.931256","10.0.0.7","10.0.0.20","ICMP","98","Echo (ping) request  id=0xb9ba, seq=1/256, ttl=64 (reply in 14)"
"14","1.931279","10.0.0.20","10.0.0.7","ICMP","98","Echo (ping) reply    id=0xb9ba, seq=1/256, ttl=64 (request in 13)"
