"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","10.0.0.1","10.0.0.18","ICMP","98","Echo (ping) request  id=0xc1c8, seq=1/256, ttl=64 (reply in 2)"
"2","0.000022","10.0.0.18","10.0.0.1","ICMP","98","Echo (ping) reply    id=0xc1c8, seq=1/256, ttl=64 (request in 1)"
"3","0.289805","10.0.0.2","10.0.0.18","ICMP","98","Echo (ping) request  id=0xcb28, seq=1/256, ttl=64 (reply in 4)"
"4","0.289822","10.0.0.18","10.0.0.2","ICMP","98","Echo (ping) reply    id=0xcb28, seq=1/256, ttl=64 (request in 3)"
"5","0.661059","10.0.0.3","10.0.0.18","ICMP","98","Echo (ping) request  id=0x767a, seq=1/256, ttl=64 (reply in 6)"
"6","0.661080","10.0.0.18","10.0.0.3","ICMP","98","Echo (ping) reply    id=0x767a, seq=1/256, ttl=64 (request in 5)"
"7","1.023385","10.0.0.4","10.0.0.18","ICMP","98","Echo (ping) request  id=0xb87e, seq=1/256, ttl=64 (reply in 8)"
"8","1.023407","10.0.0.18","10.0.0.4","ICMP","98","Echo (ping) reply    id=0xb87e, seq=1/256, ttl=64 (request in 7)"
"9","1.336351","10.0.0.5","10.0.0.18","ICMP","98","Echo (ping) request  id=0x9477, seq=1/256, ttl=64 (reply in 10)"
"10","1.336372","10.0.0.18","10.0.0.5","ICMP","98","Echo (ping) reply    id=0x9477, seq=1/256, ttl=64 (request in 9)"
