"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","10.0.0.1","10.0.0.17","ICMP","98","Echo (ping) request  id=0xce79, seq=1/256, ttl=64 (reply in 2)"
"2","0.000021","10.0.0.17","10.0.0.1","ICMP","98","Echo (ping) reply    id=0xce79, seq=1/256, ttl=64 (request in 1)"
"3","0.344927","10.0.0.2","10.0.0.17","ICMP","98","Echo (ping) request  id=0xa2f6, seq=1/256, ttl=64 (reply in 4)"
"4","0.344949","10.0.0.17","10.0.0.2","ICMP","98","Echo (ping) reply    id=0xa2f6, seq=1/256, ttl=64 (request in 3)"
"5","0.681259","10.0.0.3","10.0.0.17","ICMP","98","Echo (ping) request  id=0x6b9c, seq=1/256, ttl=64 (reply in 6)"
"6","0.681280","10.0.0.17","10.0.0.3","ICMP","98","Echo (ping) reply    id=0x6b9c, seq=1/256, ttl=64 (request in 5)"
"7","1.069599","10.0.0.4","10.0.0.17","ICMP","98","Echo (ping) request  id=0x9c57, seq=1/256, ttl=64 (reply in 8)"
"8","1.069624","10.0.0.17","10.0.0.4","ICMP","98","Echo (ping) reply    id=0x9c57, seq=1/256, ttl=64 (request in 7)"
"9","1.385560","10.0.0.5","10.0.0.17","ICMP","98","Echo (ping) request  id=0xacb0, seq=1/256, ttl=64 (reply in 10)"
"10","1.385580","10.0.0.17","10.0.0.5","ICMP","98","Echo (ping) reply    id=0xacb0, seq=1/256, ttl=64 (request in 9)"
"11","1.719022","10.0.0.6","10.0.0.17","ICMP","98","Echo (ping) request  id=0x2dbc, seq=1/256, ttl=64 (reply in 12)"
"12","1.719045","10.0.0.17","10.0.0.6","ICMP","98","Echo (ping) reply    id=0x2dbc, seq=1/256, ttl=64 (request in 11)"
