"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) request  id=0x262f, seq=1/256, ttl=64 (reply in 2)"
"2","0.000230","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x262f, seq=1/256, ttl=64 (request in 1)"
"3","0.001646","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) request  id=0x109f, seq=1/256, ttl=64 (reply in 4)"
"4","0.001779","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x109f, seq=1/256, ttl=64 (request in 3)"
"5","0.003541","10.0.0.1","10.0.0.4","ICMP","98","Echo (ping) request  id=0x0dea, seq=1/256, ttl=64 (reply in 6)"
"6","0.003678","10.0.0.4","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0dea, seq=1/256, ttl=64 (request in 5)"
"7","0.006459","10.0.0.1","10.0.0.5","ICMP","98","Echo (ping) request  id=0x0cc2, seq=1/256, ttl=64 (reply in 8)"
"8","0.006610","10.0.0.5","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0cc2, seq=1/256, ttl=64 (request in 7)"
"9","0.010884","10.0.0.1","10.0.0.6","ICMP","98","Echo (ping) request  id=0x902c, seq=1/256, ttl=64 (reply in 10)"
"10","0.011079","10.0.0.6","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x902c, seq=1/256, ttl=64 (request in 9)"
"11","0.015814","10.0.0.1","10.0.0.7","ICMP","98","Echo (ping) request  id=0x3a47, seq=1/256, ttl=64 (reply in 12)"
"12","0.016070","10.0.0.7","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x3a47, seq=1/256, ttl=64 (request in 11)"
"13","0.018907","10.0.0.1","10.0.0.8","ICMP","98","Echo (ping) request  id=0x3f3d, seq=1/256, ttl=64 (reply in 14)"
"14","0.019170","10.0.0.8","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x3f3d, seq=1/256, ttl=64 (request in 13)"
"15","0.024751","10.0.0.1","10.0.0.9","ICMP","98","Echo (ping) request  id=0xec0e, seq=1/256, ttl=64 (reply in 16)"
"16","0.024959","10.0.0.9","10.0.0.1","ICMP","98","Echo (ping) reply    id=0xec0e, seq=1/256, ttl=64 (request in 15)"
"17","0.029478","10.0.0.1","10.0.0.10","ICMP","98","Echo (ping) request  id=0x68b8, seq=1/256, ttl=64 (reply in 18)"
"18","0.029740","10.0.0.10","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x68b8, seq=1/256, ttl=64 (request in 17)"
"19","0.034796","10.0.0.1","10.0.0.11","ICMP","98","Echo (ping) request  id=0x112d, seq=1/256, ttl=64 (reply in 20)"
"20","0.035040","10.0.0.11","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x112d, seq=1/256, ttl=64 (request in 19)"
"21","0.038704","10.0.0.1","10.0.0.12","ICMP","98","Echo (ping) request  id=0xa9e6, seq=1/256, ttl=64 (reply in 22)"
"22","0.038809","10.0.0.12","10.0.0.1","ICMP","98","Echo (ping) reply    id=0xa9e6, seq=1/256, ttl=64 (request in 21)"
"23","0.040947","10.0.0.1","10.0.0.13","ICMP","98","Echo (ping) request  id=0x5f34, seq=1/256, ttl=64 (reply in 24)"
"24","0.041203","10.0.0.13","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x5f34, seq=1/256, ttl=64 (request in 23)"
"25","0.044199","10.0.0.1","10.0.0.14","ICMP","98","Echo (ping) request  id=0x3502, seq=1/256, ttl=64 (reply in 26)"
"26","0.044442","10.0.0.14","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x3502, seq=1/256, ttl=64 (request in 25)"
"27","0.046946","10.0.0.1","10.0.0.15","ICMP","98","Echo (ping) request  id=0x58e0, seq=1/256, ttl=64 (reply in 28)"
