"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","10.0.0.1","10.0.0.40","ICMP","98","Echo (ping) request  id=0xc8f6, seq=1/256, ttl=64 (reply in 2)"
"2","0.000021","10.0.0.40","10.0.0.1","ICMP","98","Echo (ping) reply    id=0xc8f6, seq=1/256, ttl=64 (request in 1)"
"3","0.436112","10.0.0.2","10.0.0.40","ICMP","98","Echo (ping) request  id=0x310c, seq=1/256, ttl=64 (reply in 4)"
"4","0.436129","10.0.0.40","10.0.0.2","ICMP","98","Echo (ping) reply    id=0x310c, seq=1/256, ttl=64 (request in 3)"
"5","0.813968","10.0.0.3","10.0.0.40","ICMP","98","Echo (ping) request  id=0x533f, seq=1/256, ttl=64 (reply in 6)"
"6","0.813989","10.0.0.40","10.0.0.3","ICMP","98","Echo (ping) reply    id=0x533f, seq=1/256, ttl=64 (request in 5)"
"7","1.221395","10.0.0.4","10.0.0.40","ICMP","98","Echo (ping) request  id=0xf1c6, seq=1/256, ttl=64 (reply in 8)"
"8","1.221414","10.0.0.40","10.0.0.4","ICMP","98","Echo (ping) reply    id=0xf1c6, seq=1/256, ttl=64 (request in 7)"
"9","1.600686","10.0.0.5","10.0.0.40","ICMP","98","Echo (ping) request  id=0x61c5, seq=1/256, ttl=64 (reply in 10)"
"10","1.600706","10.0.0.40","10.0.0.5","ICMP","98","Echo (ping) reply    id=0x61c5, seq=1/256, ttl=64 (request in 9)"
"11","2.057169","10.0.0.6","10.0.0.40","ICMP","98","Echo (ping) request  id=0xcfed, seq=1/256, ttl=64 (reply in 12)"
"12","2.057188","10.0.0.40","10.0.0.6","ICMP","98","Echo (ping) reply    id=0xcfed, seq=1/256, ttl=64 (request in 11)"
