"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","10.0.0.1","10.0.0.8","ICMP","98","Echo (ping) request  id=0x64f7, seq=1/256, ttl=64 (reply in 2)"
"2","0.000019","10.0.0.8","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x64f7, seq=1/256, ttl=64 (request in 1)"
"3","0.128778","10.0.0.2","10.0.0.8","ICMP","98","Echo (ping) request  id=0x610a, seq=1/256, ttl=64 (reply in 4)"
"4","0.128793","10.0.0.8","10.0.0.2","ICMP","98","Echo (ping) reply    id=0x610a, seq=1/256, ttl=64 (request in 3)"
"5","0.254544","10.0.0.3","10.0.0.8","ICMP","98","Echo (ping) request  id=0x5697, seq=1/256, ttl=64 (reply in 6)"
"6","0.254560","10.0.0.8","10.0.0.3","ICMP","98","Echo (ping) reply    id=0x5697, seq=1/256, ttl=64 (request in 5)"
"7","0.383467","10.0.0.4","10.0.0.8","ICMP","98","Echo (ping) request  id=0x48e7, seq=1/256, ttl=64 (reply in 8)"
"8","0.383484","10.0.0.8","10.0.0.4","ICMP","98","Echo (ping) reply    id=0x48e7, seq=1/256, ttl=64 (request in 7)"
"9","0.519344","10.0.0.5","10.0.0.8","ICMP","98","Echo (ping) request  id=0x1a53, seq=1/256, ttl=64 (reply in 10)"
"10","0.519359","10.0.0.8","10.0.0.5","ICMP","98","Echo (ping) reply    id=0x1a53, seq=1/256, ttl=64 (request in 9)"
"11","0.651112","10.0.0.6","10.0.0.8","ICMP","98","Echo (ping) request  id=0xc969, seq=1/256, ttl=64 (reply in 12)"
"12","0.651127","10.0.0.8","10.0.0.6","ICMP","98","Echo (ping) reply    id=0xc969, seq=1/256, ttl=64 (request in 11)"
"13","0.805657","10.0.0.7","10.0.0.8","ICMP","98","Echo (ping) request  id=0x913e, seq=1/256, ttl=64 (reply in 14)"
"14","0.805679","10.0.0.8","10.0.0.7","ICMP","98","Echo (ping) reply    id=0x913e, seq=1/256, ttl=64 (request in 13)"
"15","0.950855","10.0.0.8","10.0.0.1","ICMP","98","Echo (ping) request  id=0xa019, seq=1/256, ttl=64 (reply in 16)"
"16","0.950873","10.0.0.1","10.0.0.8","ICMP","98","Echo (ping) reply    id=0xa019, seq=1/256, ttl=64 (request in 15)"
"17","0.952439","10.0.0.8","10.0.0.2","ICMP","98","Echo (ping) request  id=0x59f0, seq=1/256, ttl=64 (reply in 18)"
"18","0.952455","10.0.0.2","10.0.0.8","ICMP","98","Echo (ping) reply    id=0x59f0, seq=1/256, ttl=64 (request in 17)"
"19","0.955648","10.0.0.8","10.0.0.3","ICMP","98","Echo (ping) request  id=0x7fc4, seq=1/256, ttl=64 (reply in 20)"
"20","0.955669","10.0.0.3","10.0.0.8","ICMP","98","Echo (ping) reply    id=0x7fc4, seq=1/256, ttl=64 (request in 19)"
"21","0.962672","10.0.0.8","10.0.0.4","ICMP","98","Echo (ping) request  id=0x9ea7, seq=1/256, ttl=64 (reply in 22)"
"22","0.962703","10.0.0.4","10.0.0.8","ICMP","98","Echo (ping) reply    id=0x9ea7, seq=1/256, ttl=64 (request in 21)"
"23","0.964895","10.0.0.8","10.0.0.5","ICMP","98","Echo (ping) request  id=0xdfc9, seq=1/256, ttl=64 (reply in 24)"
"24","0.964918","10.0.0.5","10.0.0.8","ICMP","98","Echo (ping) reply    id=0xdfc9, seq=1/256, ttl=64 (request in 23)"
"25","0.966597","10.0.0.8","10.0.0.6","ICMP","98","Echo (ping) request  id=0xd618, seq=1/256, ttl=64 (reply in 26)"
"26","0.966612","10.0.0.6","10.0.0.8","ICMP","98","Echo (ping) reply    id=0xd618, seq=1/256, ttl=64 (request in 25)"
"27","0.969279","10.0.0.8","10.0.0.7","ICMP","98","Echo (ping) request  id=0x3fa4, seq=1/256, ttl=64 (reply in 28)"
"28","0.969293","10.0.0.7","10.0.0.8","ICMP","98","Echo (ping) reply    id=0x3fa4, seq=1/256, ttl=64 (request in 27)"
"29","0.970854","10.0.0.8","10.0.0.9","ICMP","98","Echo (ping) request  id=0xac0f, seq=1/256, ttl=64 (reply in 30)"
"30","0.970995","10.0.0.9","10.0.0.8","ICMP","98","Echo (ping) reply    id=0xac0f, seq=1/256, ttl=64 (request in 29)"
"31","0.972893","10.0.0.8","10.0.0.10","ICMP","98","Echo (ping) request  id=0x6633, seq=1/256, ttl=64 (reply in 32)"
"32","0.973031","10.0.0.10","10.0.0.8","ICMP","98","Echo (ping) reply    id=0x6633, seq=1/256, ttl=64 (request in 31)"
"33","0.975138","10.0.0.8","10.0.0.11","ICMP","98","Echo (ping) request  id=0xf404, seq=1/256, ttl=64 (reply in 34)"
"34","0.975247","10.0.0.11","10.0.0.8","ICMP","98","Echo (ping) reply    id=0xf404, seq=1/256, ttl=64 (request in 33)"
"35","0.977209","10.0.0.8","10.0.0.12","ICMP","98","Echo (ping) request  id=0x4440, seq=1/256, ttl=64 (reply in 36)"
"36","0.977337","10.0.0.12","10.0.0.8","ICMP","98","Echo (ping) reply    id=0x4440, seq=1/256, ttl=64 (request in 35)"
"37","0.988403","10.0.0.8","10.0.0.13","ICMP","98","Echo (ping) request  id=0x0e58, seq=1/256, ttl=64 (reply in 38)"
"38","0.988593","10.0.0.13","10.0.0.8","ICMP","98","Echo (ping) reply    id=0x0e58, seq=1/256, ttl=64 (request in 37)"
"39","0.990441","10.0.0.8","10.0.0.14","ICMP","98","Echo (ping) request  id=0x4890, seq=1/256, ttl=64 (reply in 40)"
"40","0.990547","10.0.0.14","10.0.0.8","ICMP","98","Echo (ping) reply    id=0x4890, seq=1/256, ttl=64 (request in 39)"
"41","0.997315","10.0.0.8","10.0.0.15","ICMP","98","Echo (ping) request  id=0x00d0, seq=1/256, ttl=64 (reply in 42)"
"42","0.997704","10.0.0.15","10.0.0.8","ICMP","98","Echo (ping) reply    id=0x00d0, seq=1/256, ttl=64 (request in 41)"
"43","0.999714","10.0.0.8","10.0.0.16","ICMP","98","Echo (ping) request  id=0x5b45, seq=1/256, ttl=64 (reply in 44)"
"44","0.999832","10.0.0.16","10.0.0.8","ICMP","98","Echo (ping) reply    id=0x5b45, seq=1/256, ttl=64 (request in 43)"
"45","1.001622","10.0.0.8","10.0.0.17","ICMP","98","Echo (ping) request  id=0x8565, seq=1/256, ttl=64 (reply in 46)"
"46","1.001722","10.0.0.17","10.0.0.8","ICMP","98","Echo (ping) reply    id=0x8565, seq=1/256, ttl=64 (request in 45)"
"47","1.003605","10.0.0.8","10.0.0.18","ICMP","98","Echo (ping) request  id=0xa204, seq=1/256, ttl=64 (reply in 48)"
"48","1.003746","10.0.0.18","10.0.0.8","ICMP","98","Echo (ping) reply    id=0xa204, seq=1/256, ttl=64 (request in 47)"
"49","1.005655","10.0.0.8","10.0.0.19","ICMP","98","Echo (ping) request  id=0xccc6, seq=1/256, ttl=64 (reply in 50)"
"50","1.005804","10.0.0.19","10.0.0.8","ICMP","98","Echo (ping) reply    id=0xccc6, seq=1/256, ttl=64 (request in 49)"
"51","1.007896","10.0.0.8","10.0.0.20","ICMP","98","Echo (ping) request  id=0x611c, seq=1/256, ttl=64 (reply in 52)"
