"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","10.0.0.1","10.0.0.41","ICMP","98","Echo (ping) request  id=0x124a, seq=1/256, ttl=64 (reply in 2)"
"2","0.000027","10.0.0.41","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x124a, seq=1/256, ttl=64 (request in 1)"
"3","0.346035","10.0.0.2","10.0.0.41","ICMP","98","Echo (ping) request  id=0x17db, seq=1/256, ttl=64 (reply in 4)"
"4","0.346052","10.0.0.41","10.0.0.2","ICMP","98","Echo (ping) reply    id=0x17db, seq=1/256, ttl=64 (request in 3)"
"5","0.677971","10.0.0.3","10.0.0.41","ICMP","98","Echo (ping) request  id=0x0dbe, seq=1/256, ttl=64 (reply in 6)"
"6","0.677989","10.0.0.41","10.0.0.3","ICMP","98","Echo (ping) reply    id=0x0dbe, seq=1/256, ttl=64 (request in 5)"
"7","0.973351","10.0.0.4","10.0.0.41","ICMP","98","Echo (ping) request  id=0xde7a, seq=1/256, ttl=64 (reply in 8)"
"8","0.973376","10.0.0.41","10.0.0.4","ICMP","98","Echo (ping) reply    id=0xde7a, seq=1/256, ttl=64 (request in 7)"
"9","1.355549","10.0.0.5","10.0.0.41","ICMP","98","Echo (ping) request  id=0x2303, seq=1/256, ttl=64 (reply in 10)"
"10","1.355569","10.0.0.41","10.0.0.5","ICMP","98","Echo (ping) reply    id=0x2303, seq=1/256, ttl=64 (request in 9)"
"11","1.664599","10.0.0.6","10.0.0.41","ICMP","98","Echo (ping) request  id=0xe3f6, seq=1/256, ttl=64 (reply in 12)"
"12","1.664617","10.0.0.41","10.0.0.6","ICMP","98","Echo (ping) reply    id=0xe3f6, seq=1/256, ttl=64 (request in 11)"
